name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Micromonospora chokoriensis	356851	S	57	25	82	0.00000
Micromonospora cathayae	3028804	S	55	12	67	0.00000
Micromonospora auratinigra	261654	S	54	21	75	0.00000
Micromonospora terminaliae	1914461	S	46	22	68	0.00000
Micromonospora siamensis	299152	S	41	13	54	0.00000
Micromonospora endophytica	515350	S	39	8	47	0.00000
Micromonospora echinaurantiaca	47857	S	38	14	52	0.00000
Micromonospora coxensis	356852	S	37	15	52	0.00000
Micromonospora rifamycinica	291594	S	36	96	132	0.00000
Micromonospora peucetia	47871	S	33	11	44	0.00000
Micromonospora profundi	1420889	S	33	6	39	0.00000
Micromonospora zamorensis	709883	S	33	12	45	0.00000
Micromonospora ureilytica	709868	S	31	15	46	0.00000
Micromonospora tulbaghiae	479978	S	30	45	75	0.00000
Micromonospora inositola	47865	S	28	10	38	0.00000
Micromonospora ferruginea	2749844	S	28	16	44	0.00000
Micromonospora halotolerans	709879	S	28	14	42	0.00000
Micromonospora globbae	1894969	S	26	5	31	0.00000
Micromonospora krabiensis	307121	S	25	6	31	0.00000
Micromonospora viridifaciens	1881	S	25	8	33	0.00000
Micromonospora narathiwatensis	299146	S	23	7	30	0.00000
Micromonospora coriariae	285665	S	23	7	30	0.00000
Micromonospora echinofusca	47858	S	21	10	31	0.00000
Micromonospora carbonacea	47853	S	14	43	57	0.00000
Dactylosporangium aurantiacum	35754	S	2892	657	3549	0.00003
Dactylosporangium sp. AC04546	2862460	S	194	648	842	0.00001
Dactylosporangium sp. NBC_01737	2975959	S	132	454	586	0.00001
Dactylosporangium roseum	47989	S	83	52	135	0.00000
Dactylosporangium fulvum	53359	S	47	25	72	0.00000
Dactylosporangium vinaceum	53362	S	44	275	319	0.00000
Actinoplanes sp. NBC_00393	2975953	S	285	18	303	0.00000
Actinoplanes sp. OR16	946334	S	161	12	173	0.00000
Actinoplanes sp. N902-109	649831	S	140	13	153	0.00000
Actinoplanes sp. L3-i22	2836373	S	107	7	114	0.00000
Actinoplanes sp. SE50/110	134676	S	41	3736	3777	0.00004
Actinoplanes sp. SE50	2033844	S	18	4312	4330	0.00004
Actinoplanes missouriensis	1866	S	547	46	593	0.00001
Actinoplanes friuliensis	196914	S	486	30	516	0.00000
Actinoplanes derwentensis	113562	S	333	14	347	0.00000
Actinoplanes oblitus	3040509	S	208	20	228	0.00000
Actinoplanes sichuanensis	512349	S	146	7	153	0.00000
Actinoplanes ianthinogenes	122358	S	93	9	102	0.00000
Actinoplanes teichomyceticus	1867	S	26	3	29	0.00000
Natronosporangium hydrolyticum	2811111	S	1363	28	1391	0.00001
Plantactinospora sp. KBS50	2024580	S	661	111	772	0.00001
Plantactinospora sp. BC1	2108470	S	143	135	278	0.00000
Plantactinospora sp. ZYX-F-223	3144103	S	123	17	140	0.00000
Plantactinospora sp. BB1	2071627	S	20	18	38	0.00000
Actinocatenispora sera	390989	S	92	348	440	0.00000
Actinocatenispora thailandica	227318	S	76	275	351	0.00000
Phytohabitans suffuscus	624315	S	399	134	533	0.00000
Phytohabitans flavus	1076124	S	137	36	173	0.00000
Catellatospora sp. IY07-71	2728827	S	494	49	543	0.00001
Salinispora tropica	168695	S	318	33	351	0.00000
Solwaraspora sp. WMMA2059	3015160	S	93	910	1003	0.00001
Solwaraspora sp. WMMD791	3016086	S	92	15	107	0.00000
Solwaraspora sp. WMMA2056	3015161	S	28	5	33	0.00000
Solwaraspora sp. WMMD937	3016090	S	10	1	11	0.00000
Polymorphospora rubra	338584	S	261	38	299	0.00000
Couchioplanes caeruleus	56438	S	186	28	214	0.00000
Jatrophihabitans telluris	2038343	S	16079	1048	17127	0.00016
Jatrophihabitans sp. GAS493	1907575	S	5040	739	5779	0.00005
Jatrophihabitans cynanchi	2944128	S	2624	336	2960	0.00003
Nakamurella multipartita	53461	S	2701	5772	8473	0.00008
Nakamurella antarctica	1902245	S	1119	2847	3966	0.00004
Nakamurella panacisegetis	1090615	S	655	6492	7147	0.00007
Nakamurella sp. PAMC28650	2762325	S	401	3148	3549	0.00003
Candidatus Planktophila vernalis	1884907	S	469	8282	8751	0.00008
Candidatus Planktophila lacus	1884913	S	175	1800	1975	0.00002
Candidatus Planktophila limnetica	573600	S	47	622	669	0.00001
Candidatus Planktophila dulcis	1884914	S	18	1181	1199	0.00001
Candidatus Planktophila sulfonica	1884904	S	10	184	194	0.00000
Candidatus Nanopelagicus hibericus	1884915	S	197	4696	4893	0.00005
Candidatus Nanopelagicus abundans	1884916	S	108	2402	2510	0.00002
Actinopolyspora erythraea	414996	S	6888	151	7039	0.00007
Kineococcus radiotolerans	131568	S	2162	3282	5444	0.00005
Kineococcus sp. NBC_00420	2903564	S	717	877	1594	0.00001
Epidermidibacterium keratini	1891644	S	6670	1502	8172	0.00008
Frankia casuarinae	106370	S	2179	380	2559	0.00002
Frankia sp. ArI3	1858	S	278	265	543	0.00001
Frankia sp. QA3	710111	S	91	49	140	0.00000
Frankia alni	1859	S	86	114	200	0.00000
Pseudofrankia inefficax	298654	S	2120	353	2473	0.00002
Candidatus Protofrankia datiscae	2716812	S	378	105	483	0.00000
Stackebrandtia nassauensis	283811	S	3690	885	4575	0.00004
Natronoglycomyces albus	2811108	S	608	29	637	0.00001
Blastococcus saxobsidens	138336	S	381	646	1027	0.00001
Blastococcus brunescens	1564165	S	150	227	377	0.00000
Blastococcus sp. PRF04-17	2933797	S	46	71	117	0.00000
Modestobacter sp. L9-4	2851567	S	256	520	776	0.00001
Modestobacter marinus	477641	S	101	210	311	0.00000
Geodermatophilus obscurus	1861	S	163	374	537	0.00001
Geodermatophilus sp. DSM 44513	1528104	S	74	154	228	0.00000
Acidothermus cellulolyticus	28049	S	3128	64	3192	0.00003
Jiangella alkaliphila	419479	S	154	1401	1555	0.00001
Jiangella sp. DSM 45060	1798224	S	91	873	964	0.00001
Catenulispora acidiphila	304895	S	1242	54	1296	0.00001
Iamia sp. SCSIO 61187	2722752	S	18549	13077	31626	0.00030
Iamia majanohamensis	467976	S	14690	10890	25580	0.00024
Actinomarinicola tropica	2789776	S	38305	23796	62101	0.00058
Aquihabitans sp. G128	2849779	S	37654	23917	61571	0.00058
Dermatobacter hominis	2884263	S	23228	7789	31017	0.00029
Ilumatobacter coccineus	467094	S	66533	8213	74746	0.00070
Acidimicrobium ferrooxidans	53635	S	22206	3404	25610	0.00024
Berryella wangjianweii	2734634	S	36770	5811	42581	0.00040
Berryella intestinalis	1531429	S	75	218	293	0.00000
Eggerthella lenta	84112	S	4691	17832	22523	0.00021
Eggerthella sp. YY7918	502558	S	1282	1426	2708	0.00003
Eggerthella guodeyinii	2690837	S	266	686	952	0.00001
Adlercreutzia equolifaciens	446660	S	410	2365	2775	0.00003
Adlercreutzia hattorii	2707299	S	232	2084	2316	0.00002
Cryptobacterium curtum	84163	S	2460	855	3315	0.00003
Phoenicibacter congonensis	1944646	S	2375	2664	5039	0.00005
Slackia heliotrinireducens	84110	S	1539	325	1864	0.00002
Raoultibacter timonensis	1907662	S	1229	1857	3086	0.00003
Denitrobacterium detoxificans	79604	S	1162	6209	7371	0.00007
Gordonibacter pamelaeae	471189	S	344	2845	3189	0.00003
Gordonibacter urolithinfaciens	1335613	S	102	935	1037	0.00001
Xiamenia xianingshaonis	2682776	S	936	324	1260	0.00001
Arabiibacter massiliensis	1870985	S	243	98	341	0.00000
Thermophilibacter immobilis	2779519	S	6582	5903	12485	0.00012
Thermophilibacter mediterraneus	1871031	S	106	329	435	0.00000
Lancefieldella sp. Marseille-Q7238	3022127	S	2984	1040	4024	0.00004
Lancefieldella parvula	1382	S	880	263	1143	0.00001
Olsenella timonensis	1805478	S	1960	3587	5547	0.00005
Olsenella sp. oral taxon 807	712411	S	1464	654	2118	0.00002
Olsenella uli	133926	S	266	152	418	0.00000
Atopobium sp. oral taxon 416	712157	S	1633	661	2294	0.00002
Parolsenella catena	2003188	S	224	1013	1237	0.00001
Parolsenella massiliensis	1871022	S	111	840	951	0.00001
Fannyhessea vaginae	82135	S	711	444	1155	0.00001
Parafannyhessea umbonata	604330	S	183	619	802	0.00001
Coriobacterium glomerans	33871	S	11899	2153	14052	0.00013
Collinsella sp. zg1085	2844380	S	3756	1112	4868	0.00005
Collinsella stercoris	147206	S	1732	1030	2762	0.00003
Collinsella aerofaciens	74426	S	954	4519	5473	0.00005
Enorma phocaeensis	1871019	S	738	812	1550	0.00001
Leptogranulimonas caecicola	2894156	S	13364	6504	19868	0.00019
Conexibacter sp. DBS9H8	2937801	S	17283	7088	24371	0.00023
Conexibacter sp. SYSU D00693	2812560	S	4190	6981	11171	0.00010
Conexibacter sp. S30A1	2937800	S	3370	1442	4812	0.00004
Conexibacter woesei	191495	S	2610	2072	4682	0.00004
Baekduia soli	496014	S	2073	2909	4982	0.00005
Baekduia alba	2997333	S	1748	2262	4010	0.00004
Capillimicrobium parvum	2884022	S	3090	3261	6351	0.00006
Paraconexibacter antarcticus	2949664	S	3050	2404	5454	0.00005
Thermoleophilum album	29539	S	11558	2060	13618	0.00013
Miltoncostaea oceani	2843216	S	2352	2270	4622	0.00004
Miltoncostaea marina	2843215	S	1321	2462	3783	0.00004
Rubrobacter xylanophilus	49319	S	29505	2522	32027	0.00030
Rubrobacter tropicus	2653851	S	9525	2845	12370	0.00012
Rubrobacter marinus	2653852	S	2893	1206	4099	0.00004
Rubrobacter indicoceani	2051957	S	1666	907	2573	0.00002
Rubrobacter radiotolerans	42256	S	691	1006	1697	0.00002
Egibacter rhizosphaerae	1670831	S	7907	703	8610	0.00008
Euzebya pacifica	1608957	S	4583	964	5547	0.00005
Egicoccus halophilus	1670830	S	3422	713	4135	0.00004
Dehalococcoides mccartyi	61435	S	1901	680408	682309	0.00637
Dehalogenimonas sp. W	3127115	S	29434	35976	65410	0.00061
Dehalogenimonas etheniformans	1536648	S	114	552	666	0.00001
Dehalogenimonas formicexedens	1839801	S	94	500	594	0.00001
Candidatus Lucifugimonas marina	3038979	S	203413	7735	211148	0.00197
Tepidiforma flava	3004094	S	93792	129509	223301	0.00209
Tepidiforma bonchosmolovskayae	2601677	S	75255	102811	178066	0.00166
Pelolinea submarina	913107	S	138680	17837	156517	0.00146
Anaerolinea thermophila	167964	S	91416	57428	148844	0.00139
Brevefilum fermentans	1986204	S	72637	1060	73697	0.00069
Roseiflexus castenholzii	120962	S	79104	28937	108041	0.00101
Roseiflexus sp. RS-1	357808	S	15056	12726	27782	0.00026
Chloroflexus aurantiacus	1108	S	19205	14621	33826	0.00032
Chloroflexus aggregans	152260	S	2253	2059	4312	0.00004
Candidatus Chlorohelix allophototropha	3003348	S	148093	51865	199958	0.00187
Phototrophicus methaneseepsis	2710758	S	174384	12824	187208	0.00175
Caldilinea aerophila	133453	S	103863	62984	166847	0.00156
Ktedonosporobacter rubrisoli	2509675	S	63081	19803	82884	0.00077
Candidatus Promineifilum breve	1806508	S	62762	911	63673	0.00059
Thermobaculum terrenum	166501	S	53472	17180	70652	0.00066
Thermoflexus hugenholtzii	1495650	S	40038	46	40084	0.00037
Leptolyngbya sp. 7M	2812896	S	171484	4434	175918	0.00164
Leptolyngbya sp. O-77	1080068	S	9138	22926	32064	0.00030
Leptolyngbya sp. BL0902	1115757	S	2437	264	2701	0.00003
Leptolyngbya boryana	1184	S	1217	41	1258	0.00001
Kovacikia minuta	2931930	S	1342	112	1454	0.00001
Leptothermofonsia sichuanensis	2917832	S	349	413	762	0.00001
Leptodesmis sichuanensis	2906798	S	184	98	282	0.00000
Trichothermofontia sichuanensis	3045816	S	572	869	1441	0.00001
Trichocoleus desertorum	1481672	S	567	140	707	0.00001
Synechococcus sp. CBW1004	1353136	S	11571	14365	25936	0.00024
Synechococcus sp. PCC 7336	195250	S	5009	112	5121	0.00005
Synechococcus sp. PCC 7502	1173263	S	3318	249	3567	0.00003
Synechococcus sp. PCC 6312	195253	S	1678	62	1740	0.00002
Synechococcus sp. JA-2-3B'a(2-13)	321332	S	1439	954	2393	0.00002
Synechococcus sp. JA-3-3Ab	321327	S	866	604	1470	0.00001
Synechococcus sp. RSCCF101	2511069	S	616	273	889	0.00001
Synechococcus sp. Minos11	221341	S	373	101	474	0.00000
Synechococcus sp. CBW1108	1353147	S	213	342	555	0.00001
Synechococcus sp. NOUM97013	1442555	S	191	145	336	0.00000
Synechococcus sp. BMK-MC-1	1442551	S	180	301	481	0.00000
Synechococcus sp. CB0101	232348	S	124	109	233	0.00000
Synechococcus sp. LTW-R	2751170	S	110	100	210	0.00000
Synechococcus sp. SynAce01	1916956	S	108	48	156	0.00000
Synechococcus sp. BIOS-U3-1	1400865	S	93	51	144	0.00000
Synechococcus sp. MIT S9220	166309	S	83	53	136	0.00000
Synechococcus sp. CC9902	316279	S	77	46	123	0.00000
Synechococcus sp. BIOS-E4-1	1400864	S	65	33	98	0.00000
Synechococcus sp. CBW1107	2789857	S	56	367	423	0.00000
Synechococcus sp. PROS-7-1	1442556	S	41	69	110	0.00000
Synechococcus sp. CBW1006	1353138	S	39	1729	1768	0.00002
Synechococcus sp. A15-24	1050635	S	28	384	412	0.00000
Synechococcus sp. ROS8604	1442557	S	24	23	47	0.00000
Synechococcus sp. RS9909	221352	S	24	37	61	0.00000
Synechococcus sp. A15-44	1050646	S	22	137	159	0.00000
Synechococcus sp. CC9605	110662	S	22	56	78	0.00000
Synechococcus sp. CBW1002	1353134	S	21	1013	1034	0.00001
Synechococcus sp. HK01-R	2751171	S	20	14	34	0.00000
Synechococcus sp. NB0720_010	2907159	S	19	17	36	0.00000
Synechococcus sp. MEDNS5	1442554	S	18	29	47	0.00000
Synechococcus sp. CCFWC 502	2978474	S	13	179	192	0.00000
Synechococcus sp. KORDI-52	585425	S	13	18	31	0.00000
Synechococcus sp. WH 8109	166314	S	12	29	41	0.00000
Synechococcus sp. SYN20	1050714	S	10	50	60	0.00000
Synechococcus elongatus	32046	S	4160	3083	7243	0.00007
Dactylococcopsis salina	292566	S	25573	10761	36334	0.00034
Prochlorococcus sp. MIT 1223	3096217	S	22089	4794	26883	0.00025
Prochlorococcus sp. MIT 1307	3096219	S	27	8	35	0.00000
Prochlorococcus sp. MIT 1341	3096221	S	12	3	15	0.00000
Prochlorococcus sp. MIT 1300	3096218	S	11	4	15	0.00000
Prochlorococcus marinus	1219	S	1400	503	1903	0.00002
Cyanobium sp. NIES-981	1851505	S	371	620	991	0.00001
Cyanobium sp. NS01	261284	S	122	258	380	0.00000
Cyanobium gracile	59930	S	440	374	814	0.00001
Cyanobium usitatum	2304190	S	70	185	255	0.00000
Parasynechococcus marenigrum	2881428	S	158	2705	2863	0.00003
Synechocystis sp. PCC 6714	1147	S	143	778	921	0.00001
Nostoc sp. 'Peltigera membranacea cyanobiont' N6	1261031	S	26818	3381	30199	0.00028
Nostoc sp. 'Lobaria pulmonaria (5183) cyanobiont'	1618022	S	28	2	30	0.00000
Nostoc sp. CENA543	1869241	S	10700	1099	11799	0.00011
Nostoc sp. TCL240-02	2572090	S	10158	2026	12184	0.00011
Nostoc sp. C057	2576903	S	1260	647	1907	0.00002
Nostoc sp. TCL26-01	2576904	S	929	72	1001	0.00001
Nostoc sp. C052	2576902	S	563	56	619	0.00001
Nostoc sp. PCC 7107	317936	S	88	8	96	0.00000
Nostoc sp. PCC 7524	28072	S	71	9	80	0.00000
Nostoc sp. UHCC 0302	3134896	S	70	5	75	0.00000
Nostoc sp. UHCC 0870	2914041	S	48	6	54	0.00000
Nostoc sp. PCC 7120 = FACHB-418	103690	S	44	5	49	0.00000
Nostoc sp. MS1	2764711	S	26	3	29	0.00000
Nostoc sp. UHCC 0926	3025190	S	18	1	19	0.00000
Nostoc punctiforme	272131	S	666	100	766	0.00001
Nostoc flagelliforme	1306274	S	337	38	375	0.00000
Nostoc edaphicum	264686	S	260	21	281	0.00000
Nostoc commune	1178	S	71	7	78	0.00000
Nostoc piscinale	224012	S	16	1	17	0.00000
Nostoc sphaeroides	446679	S	13	1	14	0.00000
Anabaena sp. YBS01	2490939	S	1965	16206	18171	0.00017
Anabaena sp. 90	46234	S	42	48	90	0.00000
Anabaena cylindrica	1165	S	102	14	116	0.00000
Richelia sinica	1357545	S	52	7	59	0.00000
Cylindrospermum stagnale	142864	S	39	4	43	0.00000
Halotia branconii	1620816	S	35	2	37	0.00000
Trichormus azollae	1164	S	13	1	14	0.00000
Calothrix sp. NIES-3974	2005462	S	4647	356	5003	0.00005
Calothrix sp. PCC 6303	1170562	S	3358	313	3671	0.00003
Calothrix sp. 336/3	1337936	S	2343	128	2471	0.00002
Calothrix sp. PCC 7507	99598	S	363	35	398	0.00000
Dolichospermum flos-aquae	1166	S	263	1772	2035	0.00002
Dolichospermum compactum	136073	S	106	468	574	0.00001
Dolichospermum sp. UHCC 0315A	1914871	S	48	293	341	0.00000
Nodularia sphaerocarpa	137816	S	256	427	683	0.00001
Nodularia spumigena	70799	S	14	143	157	0.00000
Cylindrospermopsis curvispora	747548	S	67	190	257	0.00000
Cylindrospermopsis raciborskii	77022	S	24	156	180	0.00000
Anabaenopsis elenkinii	156213	S	108	390	498	0.00000
Sphaerospermopsis torques-reginae	984207	S	81	602	683	0.00001
Tolypothrix sp. PCC 7601	1188	S	1496	12681	14177	0.00013
Tolypothrix sp. PCC 7910	2099387	S	28	3	31	0.00000
Fischerella sp. NIES-3754	1752063	S	672	130	802	0.00001
Fischerella sp. JS2	2597771	S	269	30	299	0.00000
Rivularia sp. PCC 7116	373994	S	869	39	908	0.00001
Brasilonema sennae	1397703	S	286	21	307	0.00000
Pseudanabaena sp. PCC 7367	82654	S	53722	2163	55885	0.00052
Pseudanabaena sp. Chao 1811	2963092	S	20	47	67	0.00000
Pseudanabaena sp. ABRG5-3	685565	S	17	28	45	0.00000
Pseudanabaena galeata	1112103	S	4875	1248	6123	0.00006
Pseudanabaena mucicola	71190	S	430	218	648	0.00001
Oscillatoria acuminata	118323	S	16725	1402	18127	0.00017
Oscillatoria nigro-viridis	482564	S	3732	342	4074	0.00004
Moorena producens	1155739	S	3892	64	3956	0.00004
Phormidium yuhuli	2974039	S	186	15	201	0.00000
Planktothrix agardhii	1160	S	2758	26695	29453	0.00028
Oxynema aestuarii	2874213	S	845	89	934	0.00001
Limnospira indica	147322	S	3240	2603	5843	0.00005
[Phormidium] sp. ETS-05	222819	S	1705	103	1808	0.00002
[Leptolyngbya] sp. PCC 7376	111781	S	3159	217	3376	0.00003
Picosynechococcus sp. PCC 7002	32049	S	19	984	1003	0.00001
Cyanobacterium sp. uoEpiScrs1	2976343	S	302	237	539	0.00001
Cyanobacterium sp. Dongsha4	2878255	S	13	109	122	0.00000
Cyanobacterium aponinum	379064	S	142	3148	3290	0.00003
Geminocystis sp. NIES-3709	1617448	S	343	180	523	0.00000
Geminocystis sp. NIES-3708	1615909	S	218	113	331	0.00000
Geminocystis herdmanii	669359	S	183	107	290	0.00000
Rippkaea orientalis	2546366	S	3534	736	4270	0.00004
Gloeothece citriformis	2546356	S	647	110	757	0.00001
Gloeothece verrucosa	2546359	S	390	54	444	0.00000
Candidatus Atelocyanobacterium thalassa	713887	S	865	152	1017	0.00001
Crocosphaera subtropica	2546360	S	177	33	210	0.00000
Euhalothece natronophila	577489	S	872	134	1006	0.00001
Halothece sp. PCC 7418	65093	S	858	315	1173	0.00001
Gloeocapsa sp. PCC 7428	1173026	S	918	155	1073	0.00001
Gloeocapsopsis dulcis	2859516	S	310	122	432	0.00000
Microcystis aeruginosa	1126	S	391	485	876	0.00001
Microcystis sp. MC19	1967666	S	347	155	502	0.00000
Gloeobacter kilaueensis	1416614	S	882	695	1577	0.00001
Gloeobacter violaceus	33072	S	142	12229	12371	0.00012
Gloeobacter morelensis	2907343	S	66	5019	5085	0.00005
Anthocerotibacter panamensis	2857077	S	9632	2539	12171	0.00011
Thermosynechococcus vestitus	146786	S	9766	2209	11975	0.00011
Thermosynechococcus sp. HN-54	2933959	S	185	30	215	0.00000
Thermosynechococcus sp. QS41	3074101	S	41	791	832	0.00001
Acaryochloris sp. 'Moss Beach'	2740837	S	766	714	1480	0.00001
Acaryochloris marina	155978	S	460	9	469	0.00000
Crinalium epipsammum	241425	S	7818	1096	8914	0.00008
Chamaesiphon minutus	1173032	S	3881	226	4107	0.00004
Pleurocapsa sp. PCC 7327	118163	S	6537	1155	7692	0.00007
Pleurocapsa sp. FMAR1	3040204	S	2955	165	3120	0.00003
Stanieria cyanosphaera	102116	S	252	28	280	0.00000
Gloeomargarita lithophora	1188228	S	4149	115	4264	0.00004
Thermostichus lividus	33070	S	3425	541	3966	0.00004
Geitlerinema sp. PCC 7407	1173025	S	2630	467	3097	0.00003
Halomicronema hongdechloris	1209493	S	1275	28	1303	0.00001
Nodosilinea sp. E11	3037479	S	1161	187	1348	0.00001
Chroococcidiopsis sp. CCMEE 29	155894	S	505	1918	2423	0.00002
Allocoleopsis franciscana	2886352	S	1002	136	1138	0.00001
Thermocoleostomius sinensis	3065396	S	667	125	792	0.00001
Thermoleptolyngbya sp. PKUAC-SCTB121	2811482	S	301	8044	8345	0.00008
cyanobacterium endosymbiont of Epithemia turgida	718217	S	462	251	713	0.00001
cyanobacterium endosymbiont of Epithemia clementina EcSB	3034674	S	319	205	524	0.00000
cyanobacterium endosymbiont of Rhopalodia gibberula	1763363	S	115	69	184	0.00000
Spiroplasma endosymbiont of Clivina fossor	3066282	S	1582	1286	2868	0.00003
Spiroplasma endosymbiont of Aspidapion aeneum	3066276	S	1222	357	1579	0.00001
Spiroplasma endosymbiont of Nomada ruficornis	3066325	S	605	3949	4554	0.00004
Spiroplasma endosymbiont of Nebria brevicollis	3066284	S	559	51	610	0.00001
Spiroplasma endosymbiont of Zeiraphera isertana	3066313	S	344	328	672	0.00001
Spiroplasma endosymbiont of Crioceris asparagi	3066286	S	336	457	793	0.00001
Spiroplasma endosymbiont of Labia minor	3066305	S	284	241	525	0.00000
Spiroplasma endosymbiont of Agriotes lineatus	3077930	S	159	41	200	0.00000
Spiroplasma endosymbiont of Notiophilus biguttatus	3066285	S	141	90	231	0.00000
Spiroplasma endosymbiont of Asaphidion curtum	3066281	S	133	72	205	0.00000
Spiroplasma endosymbiont of Sarcophaga carnaria	3066303	S	132	169	301	0.00000
Spiroplasma endosymbiont of Villa modesta	3066293	S	127	525	652	0.00001
Spiroplasma endosymbiont of Polydrusus cervinus	3066287	S	120	8	128	0.00000
Spiroplasma endosymbiont of Colias croceus	3066310	S	100	288	388	0.00000
Spiroplasma sp. TIUS-1	216963	S	72	45	117	0.00000
Spiroplasma endosymbiont of Lasioglossum malachurum	3066319	S	59	285	344	0.00000
Spiroplasma endosymbiont of Othius punctulatus	3066289	S	53	22	75	0.00000
Spiroplasma endosymbiont of Acasis viretata	3066306	S	48	188	236	0.00000
Spiroplasma endosymbiont of Eupeodes luniger	3066300	S	41	31	72	0.00000
Spiroplasma endosymbiont of Lasioglossum villosulum	3066320	S	39	2843	2882	0.00003
Spiroplasma endosymbiont of Poecilobothrus nobilitatus	1209220	S	36	16	52	0.00000
Spiroplasma endosymbiont of Monopis laevigella	3066312	S	20	261	281	0.00000
Spiroplasma endosymbiont of Tiphia femorata	3066326	S	15	187	202	0.00000
Spiroplasma endosymbiont of Panzeria rudis	3066301	S	11	85	96	0.00000
Spiroplasma gladiatoris	2143	S	442	391	833	0.00001
Spiroplasma citri	2133	S	420	235	655	0.00001
Spiroplasma ixodetis	2141	S	249	270	519	0.00000
Spiroplasma apis	2137	S	202	91	293	0.00000
Spiroplasma clarkii	2139	S	166	128	294	0.00000
Spiroplasma platyhelix	301585	S	131	9	140	0.00000
Spiroplasma kunkelii	47834	S	76	63	139	0.00000
Spiroplasma taiwanense	2145	S	74	71	145	0.00000
Spiroplasma chinense	216932	S	68	89	157	0.00000
Spiroplasma culicicola	216935	S	65	35	100	0.00000
Spiroplasma eriocheiris	315358	S	60	13	73	0.00000
Spiroplasma diminutum	216936	S	20	25	45	0.00000
Spiroplasma corruscae	216934	S	11	6	17	0.00000
Spiroplasma syrphidicola	216945	S	11	1	12	0.00000
Spiroplasma helicoides	216938	S	11	4	15	0.00000
Williamsoniiplasma somnilux	215578	S	1759	7713	9472	0.00009
Williamsoniiplasma luminosum	214888	S	36	96	132	0.00000
Mesoplasma chauliocola	216427	S	267	1413	1680	0.00002
Mesoplasma lactucae	138853	S	159	433	592	0.00001
Mesoplasma syrphidae	225999	S	70	387	457	0.00000
Mesoplasma melaleucae	81459	S	34	174	208	0.00000
Entomoplasma freundtii	74700	S	89	523	612	0.00001
Mycoplasma sp. (ex Biomphalaria glabrata)	1749074	S	7102	188	7290	0.00007
Mycoplasma sp. SG1	2810348	S	1857	9	1866	0.00002
Mycoplasma sp. NEAQ87857	2683967	S	904	1509	2413	0.00002
Mycoplasma sp. 3686d	2967300	S	194	2774	2968	0.00003
Mycoplasma sp. 888	3108483	S	161	396	557	0.00001
Mycoplasma sp. Pen4	640330	S	159	266	425	0.00000
Mycoplasma sp. 2045	2967301	S	81	169	250	0.00000
Mycoplasma sp. E35C	2801918	S	60	74	134	0.00000
Mycoplasma sp. Ms02	353851	S	51	75	126	0.00000
Mycoplasma sp. 1018B	2967302	S	32	123	155	0.00000
Mycoplasma sp. 1578d	2967299	S	19	825	844	0.00001
Mycoplasma capricolum	2095	S	3701	1726	5427	0.00005
Mycoplasma feriruminatoris	1179777	S	1058	128	1186	0.00001
Mycoplasma mycoides	2102	S	914	8084	8998	0.00008
Mycoplasma crocodyli	50052	S	2959	2220	5179	0.00005
Candidatus Mycoplasma mahonii	3004105	S	1804	161	1965	0.00002
Mycoplasma miroungirhinis	754516	S	1172	868	2040	0.00002
Mycoplasma yeatsii	51365	S	389	1004	1393	0.00001
Mycoplasma amphoriforme	273136	S	318	25	343	0.00000
Mycoplasma anserisalpingitidis	519450	S	285	900	1185	0.00001
Mycoplasma seminis	512749	S	265	475	740	0.00001
Mycoplasma phocoenae	754517	S	183	122	305	0.00000
Mycoplasma parvum	984991	S	157	6	163	0.00000
Mycoplasma putrefaciens	2123	S	156	2476	2632	0.00002
Mycoplasma iguanae	292461	S	121	44	165	0.00000
Mycoplasma struthionis	538220	S	96	336	432	0.00000
Mycoplasma wenyonii	65123	S	93	3	96	0.00000
Mycoplasma suis	57372	S	59	2	61	0.00000
Mycoplasma nasistruthionis	353852	S	46	57	103	0.00000
Mycoplasma ovis	171632	S	44	1	45	0.00000
Mycoplasma phocoeninasale	2726117	S	35	137	172	0.00000
Candidatus Mycoplasma haematolamae	141391	S	25	0	25	0.00000
Mycoplasma miroungigenitalium	754515	S	21	33	54	0.00000
Mycoplasma tauri	547987	S	10	13	23	0.00000
Mycoplasma haemofelis	29501	S	10	0	10	0.00000
Candidatus Hepatoplasma crinochetorum	295596	S	4179	90	4269	0.00004
endosymbiont DhMRE of Dentiscutata heterogama	1609546	S	2099	6	2105	0.00002
Candidatus Phytoplasma ziziphi	135727	S	558	3711	4269	0.00004
Candidatus Phytoplasma rubi	399025	S	318	833	1151	0.00001
Maize bushy stunt phytoplasma	202462	S	232	961	1193	0.00001
Paulownia witches'-broom phytoplasma	39647	S	70	410	480	0.00000
Candidatus Phytoplasma luffae	35773	S	748	429	1177	0.00001
Candidatus Phytoplasma mali	37692	S	615	175	790	0.00001
Phytoplasma sp.	2155	S	307	348	655	0.00001
Candidatus Phytoplasma australiense	59748	S	215	132	347	0.00000
Candidatus Phytoplasma fraxini	35780	S	50	87	137	0.00000
Acholeplasma laidlawii	2148	S	1011	2617	3628	0.00003
Acholeplasma hippikon	264636	S	245	952	1197	0.00001
Paracholeplasma brassicae	61635	S	2987	1860	4847	0.00005
Haploplasma axanthum	29552	S	1753	194	1947	0.00002
Alteracholeplasma palmae	38986	S	1017	303	1320	0.00001
